Date,Price,Open,High,Low,Vol.,Change %
01/09/2017,938.23,942.88,942.88,935.68,157.08M,-0.37%
01/06/2017,941.71,938.71,941.88,936.61,147.80M,0.06%
01/05/2017,941.17,938.82,942.72,937.73,178.67M,-0.01%
01/04/2017,941.27,943.99,944.16,938.4,174.48M,-0.01%
01/03/2017,941.35,942.72,946.21,940.57,179.90M,0.25%
01/02/2017,938.97,931.03,940.52,930.84,73.83M,0.54%
12/30/2016,933.89,930.53,934.33,927.96,106.39M,0.34%
12/29/2016,930.74,928.11,932.05,927.97,93.53M,-0.19%
12/28/2016,932.51,931.84,932.51,930.53,98.46M,0.03%
12/27/2016,932.2,930.84,933.35,930.84,69.74M,0.22%
12/23/2016,930.17,929.45,930.97,928.32,98.17M,0.14%
12/22/2016,928.88,928.05,930.22,926.05,131.40M,-0.05%
12/21/2016,929.36,928.66,931.76,927.48,142.45M,-0.25%
12/20/2016,931.72,925.79,931.95,924.9,179.72M,0.65%
12/19/2016,925.68,924.6,926.78,923.73,186.03M,-0.02%
12/16/2016,925.85,921.33,929.54,920.57,397.59M,0.39%
12/15/2016,922.29,916.01,924.19,915.43,307.48M,0.70%
12/14/2016,915.92,918.04,920.26,915.52,230.95M,-0.62%
12/13/2016,921.68,913.08,922.56,912.04,231.29M,0.92%
12/12/2016,913.26,914.74,916.47,912.12,214.74M,0.02%
12/09/2016,913.06,908.23,915.16,908.05,247.61M,0.64%
12/08/2016,907.27,901.78,908.65,898.78,311.51M,0.85%
12/07/2016,899.59,898.33,900.17,894.52,282.95M,0.95%
12/06/2016,891.16,881.06,892.27,878.65,251.87M,1.17%
12/05/2016,880.82,868.4,887.08,867.97,245.66M,1.01%
12/02/2016,872,872.06,874.55,864.31,222.77M,-0.64%
12/01/2016,877.61,883.34,884.67,875.64,246.16M,-0.79%
11/30/2016,884.62,879.48,888.38,879.4,319.70M,0.53%
11/29/2016,879.95,873.72,880.43,871.54,184.30M,0.52%
11/28/2016,875.38,880.17,880.44,872.98,167.39M,-0.77%
11/25/2016,882.18,880.83,882.28,876.92,129.73M,0.32%
11/24/2016,879.34,879.71,881.92,875.79,126.90M,0.21%
11/23/2016,877.53,881.73,882.89,874.79,221.27M,-0.25%
11/22/2016,879.72,882.02,883.3,879.49,261.33M,0.48%
11/21/2016,875.56,874,877.27,865.91,184.28M,0.62%
11/18/2016,870.16,876.51,877.58,868.58,223.90M,-0.41%
11/17/2016,873.72,867.68,873.72,865.4,206.66M,0.55%
11/16/2016,868.93,875.23,875.56,864.53,220.25M,-0.43%
11/15/2016,872.64,870.4,873.64,867.32,239.50M,0.55%
11/14/2016,867.85,874.77,878.76,866.73,274.72M,0.01%
11/11/2016,867.75,877.02,878.37,864.55,273.20M,-0.70%
11/10/2016,873.88,887.04,891.77,869.77,446.55M,-0.97%
11/09/2016,882.45,849.17,882.45,848.59,418.31M,0.87%
11/08/2016,874.83,870.43,875.89,869.83,203.20M,0.56%
11/07/2016,869.94,867.33,870.31,865.12,180.29M,1.55%
11/04/2016,856.69,860.82,861.23,852.92,213.22M,-0.69%
11/03/2016,862.6,863.68,870.39,862.6,213.83M,-0.22%
11/02/2016,864.46,869.81,870.69,864.46,207.37M,-1.30%
11/01/2016,875.85,887.62,888.25,874.47,182.03M,-0.67%
10/31/2016,881.79,885.13,887.49,880.11,192.88M,-0.88%
10/28/2016,889.62,882.17,890.71,880.71,210.94M,-0.20%
10/27/2016,891.36,888.89,895.47,885.65,224.79M,0.15%
10/26/2016,890.02,891.16,892.79,885.12,192.88M,-0.34%
10/25/2016,893.05,897.9,898.92,891.16,192.79M,-0.37%
10/24/2016,896.41,897.82,903.03,896.41,179.50M,0.17%
10/21/2016,894.87,896.31,898.19,891.57,204.06M,-0.03%
10/20/2016,895.11,894.45,897.37,888.27,198.28M,0.21%
10/19/2016,893.2,891.25,894.63,887.98,181.22M,0.35%
10/18/2016,890.11,885.04,892.04,884.85,196.17M,1.13%
10/17/2016,880.15,881.46,884.88,878.6,156.13M,-0.50%
10/14/2016,884.55,874.84,888.88,874.79,202.53M,1.51%
10/13/2016,871.38,874.98,874.98,866,242.56M,-0.97%
10/12/2016,879.89,883.02,885.28,879.27,204.21M,-0.42%
10/11/2016,883.56,886.12,891.49,882.82,194.17M,-0.41%
10/10/2016,887.2,879.27,887.56,873.86,182.20M,1.11%
10/07/2016,877.45,884.78,885.15,876.41,248.83M,-0.78%
10/06/2016,884.36,889.79,891.41,883.36,225.17M,-0.31%
10/05/2016,887.14,883.39,888.8,879.33,225.96M,-0.44%
10/04/2016,891.02,882.62,893.91,881.9,214.01M,1.07%
10/03/2016,881.56,881.08,884.81,878.54,135.16M,0.01%
09/30/2016,881.48,868.75,884.11,862.38,271.39M,0.17%
09/29/2016,880.02,889.51,891.61,878.41,181.80M,0.05%
09/28/2016,879.55,877.88,883.03,876.92,164.35M,0.79%
09/27/2016,872.68,879.55,880.11,866.24,189.39M,-0.10%
09/26/2016,873.52,880.95,881.06,871.96,178.54M,-1.49%
09/23/2016,886.74,887.69,888.27,884.68,170.60M,-0.42%
09/22/2016,890.51,878.92,894.11,878.52,223.06M,2.01%
09/21/2016,872.94,877.97,879.7,872.23,187.42M,0.50%
09/20/2016,868.62,866.91,873.49,866.08,156.35M,-0.02%
09/19/2016,868.81,864.79,869.98,864.19,165.41M,1.29%
09/16/2016,857.72,861.84,865.48,854.36,443.06M,-0.75%
09/15/2016,864.21,859.03,865.27,857.79,202.22M,0.38%
09/14/2016,860.95,868.08,868.08,859.71,216.88M,-0.38%
09/13/2016,864.25,877.96,879.12,864.12,186.36M,-1.10%
09/12/2016,873.84,869.02,873.84,863.24,201.20M,-1.04%
09/09/2016,882.99,890.95,893.34,880.95,191.19M,-1.17%
09/08/2016,893.43,896.15,898.79,884.03,204.58M,-0.46%
09/07/2016,897.57,893.91,898.39,891.33,164.99M,0.53%
09/06/2016,892.88,897.49,897.99,891.99,165.61M,-0.35%
09/05/2016,896.04,897.56,899.96,895.64,159.90M,0.04%
09/02/2016,895.68,879.4,896.82,877.56,224.20M,2.25%
09/01/2016,875.95,878,884.88,872.89,219.68M,0.00%
08/31/2016,875.95,878.9,884.95,875.95,230.55M,-0.45%
08/30/2016,879.87,876.58,883.08,876.46,156.85M,0.68%
08/29/2016,873.91,872.49,875.52,867.58,91.84M,-0.27%
08/26/2016,876.25,868.91,878.75,867.11,140.60M,0.69%
08/25/2016,870.27,871.78,872.43,865.95,140.82M,-0.57%
08/24/2016,875.25,868.27,877.85,866.79,141.10M,0.17%
08/23/2016,873.78,870.32,876.1,870.09,147.90M,0.77%
08/22/2016,867.13,868.56,876.33,864.56,141.75M,-0.17%
08/19/2016,868.59,874.22,874.28,864.22,160.59M,-0.68%
08/18/2016,874.53,875.57,876.01,871.14,140.25M,0.49%
08/17/2016,870.27,879.82,880.37,869.95,148.30M,-0.86%
08/16/2016,877.82,881.38,884.74,877.78,158.60M,-0.92%
08/15/2016,885.94,886.68,891.06,885.54,98.18M,0.07%
08/12/2016,885.31,885.26,886.57,883.56,135.72M,-0.02%
08/11/2016,885.5,879.21,885.5,874.85,155.41M,1.06%
08/10/2016,876.23,874.7,878.46,874.45,160.00M,-0.28%
08/09/2016,878.67,869.42,878.72,869.32,161.88M,1.02%
08/08/2016,869.77,870.47,874.27,868.37,149.74M,0.02%
08/05/2016,869.61,862,870.92,861.03,186.36M,1.20%
08/04/2016,859.33,857.37,861.73,854.73,196.84M,0.70%
08/03/2016,853.32,857.22,857.45,848.84,232.16M,-0.06%
08/02/2016,853.81,865.15,865.81,852.82,228.40M,-1.66%
08/01/2016,868.18,881.3,881.78,866.54,193.88M,-0.89%
07/29/2016,876.01,872.48,876.01,869.58,260.78M,0.75%
07/28/2016,869.48,874.71,878.88,869.48,236.20M,-0.94%
07/27/2016,877.75,876.81,883.04,876.19,233.07M,0.61%
07/26/2016,872.44,869.64,874.11,864.85,182.26M,0.22%
07/25/2016,870.51,870.14,876.57,867.36,166.75M,0.14%
07/22/2016,869.31,864.79,870.25,861.39,159.62M,0.23%
07/21/2016,867.31,869.11,870.46,860.83,194.25M,-0.07%
07/20/2016,867.93,864.64,870.5,860.77,177.17M,0.87%
07/19/2016,860.46,862.16,864.06,855.19,167.96M,-0.38%
07/18/2016,863.78,865.62,871.1,859.83,152.44M,-0.12%
07/15/2016,864.82,864.08,866.67,859.5,193.18M,-0.33%
07/14/2016,867.68,867.89,871.06,862.82,208.59M,0.83%
07/13/2016,860.53,859.72,864.71,858.55,232.00M,-0.08%
07/12/2016,861.23,852.59,863.11,852.17,248.70M,1.20%
07/11/2016,850.98,844.34,852.41,840.57,199.65M,1.46%
07/08/2016,838.75,822.77,841.79,822.27,234.70M,1.59%
07/07/2016,825.62,823.99,833.73,823.79,208.96M,0.83%
07/06/2016,818.81,826.77,831.66,813.39,291.73M,-1.74%
07/05/2016,833.32,840.57,843.21,830.74,239.35M,-1.49%
07/04/2016,845.95,855.76,856.74,845.12,156.97M,-0.85%
07/01/2016,853.16,850.84,856.54,843.86,240.77M,0.79%
06/30/2016,846.47,833.66,848.23,829.44,320.01M,1.27%
06/29/2016,835.89,823.07,835.89,821.83,294.70M,2.79%
06/28/2016,813.19,813.11,820.26,811,346.55M,2.21%
06/27/2016,795.6,813.61,820.22,791.44,479.64M,-2.97%
06/24/2016,819.99,819.67,837,797.49,775.61M,-6.72%
06/23/2016,879.08,868.96,885.82,867.59,250.10M,1.61%
06/22/2016,865.16,868.95,871.74,863.44,186.42M,0.22%
06/21/2016,863.24,856.45,866.16,854.06,200.93M,0.69%
06/20/2016,857.36,849.38,859.85,848.62,239.71M,3.31%
06/17/2016,829.88,827.69,835.32,825.61,414.02M,0.88%
06/16/2016,822.64,816.09,824.64,814.96,241.82M,-0.45%
06/15/2016,826.32,826.07,832.18,824.43,258.43M,0.92%
06/14/2016,818.82,827.08,830.6,818.49,274.71M,-2.09%
06/13/2016,836.3,843.49,845.57,836.3,221.36M,-1.85%
06/10/2016,852.1,869.14,869.14,851.52,226.80M,-2.27%
06/09/2016,871.88,877.45,878.19,869.84,178.25M,-0.89%
06/08/2016,879.7,881.08,883.39,877.19,178.16M,-0.52%
06/07/2016,884.33,877.84,885.78,877.16,192.60M,1.17%
06/06/2016,874.07,870.76,876.31,870.76,140.06M,0.17%
06/03/2016,872.61,882.72,885.66,868.51,201.00M,-0.85%
06/02/2016,880.09,880.24,883.75,877.06,181.26M,0.00%
06/01/2016,880.09,884.07,885.16,876.05,195.87M,-0.46%
05/31/2016,884.17,889.9,890.39,882.31,268.18M,-0.54%
05/30/2016,888.98,885.58,889.13,883.46,84.91M,0.28%
05/27/2016,886.5,883.31,886.63,882.51,178.40M,-0.01%
05/26/2016,886.62,880.94,886.89,880.69,204.83M,0.60%
05/25/2016,881.3,876.64,883.51,874.55,215.71M,1.14%
05/24/2016,871.4,849.97,873.62,848.14,209.68M,2.20%
05/23/2016,852.66,856,858.8,848.11,162.62M,-0.55%
05/20/2016,857.39,852.65,857.39,850.88,209.99M,1.49%
05/19/2016,844.79,847.93,850.88,842.94,214.23M,-1.02%
05/18/2016,853.5,845.24,853.63,844.26,194.08M,0.40%
05/17/2016,850.11,855.82,861.7,846.27,204.28M,-0.34%
05/16/2016,852.97,847.84,853.82,844.41,115.04M,-0.15%
05/13/2016,854.23,844.15,856.37,842.3,209.18M,0.43%
05/12/2016,850.61,850.66,864.12,846.51,223.64M,-0.52%
05/11/2016,855.09,858.22,858.77,850.29,196.92M,-0.47%
05/10/2016,859.14,858.33,865.92,855.48,223.88M,0.60%
05/09/2016,853.98,854.32,862.44,851.21,203.36M,0.42%
05/06/2016,850.41,847.94,852.69,841.12,213.74M,-0.27%
05/05/2016,852.72,850.93,856.19,848.75,169.41M,0.35%
05/04/2016,849.78,855.51,859.6,848.56,231.95M,-1.11%
05/03/2016,859.31,870.57,870.83,856.58,225.32M,-1.53%
05/02/2016,872.68,874.5,875.01,870.07,124.39M,0.32%
04/29/2016,869.89,882.51,883.43,869.57,259.54M,-2.54%
04/28/2016,892.52,885.88,892.52,877.3,212.01M,0.04%
04/27/2016,892.17,887.85,893.34,886.32,210.75M,0.51%
04/26/2016,887.66,891.97,895.49,884.94,208.20M,-0.07%
04/25/2016,888.32,892.92,894.84,885.01,197.31M,-0.67%
04/22/2016,894.32,895.29,896.46,891.49,204.48M,-0.30%
04/21/2016,897.01,903.85,903.85,890.89,250.62M,-0.47%
04/20/2016,901.24,894.9,902.13,893.06,233.58M,0.38%
04/19/2016,897.82,888.23,899.11,888.23,224.98M,1.43%
04/18/2016,885.14,871.43,886.74,870.51,180.30M,0.18%
04/15/2016,883.59,882.7,886.78,881.29,234.24M,-0.11%
04/14/2016,884.54,879.85,885.56,877.85,237.02M,0.45%
04/13/2016,880.58,867.27,880.58,867.21,293.27M,2.80%
04/12/2016,856.56,852.34,857.37,843.56,224.68M,0.64%
04/11/2016,851.15,847.3,855.92,842.12,202.58M,0.26%
04/08/2016,848.91,841.45,850.54,841.45,208.76M,1.19%
04/07/2016,838.9,845.91,850.51,836.25,200.65M,-0.75%
04/06/2016,845.24,842.83,845.26,837.9,204.24M,0.59%
04/05/2016,840.27,846.46,846.93,838.58,246.26M,-1.93%
04/04/2016,856.85,850.73,864.03,845.47,214.96M,0.33%
04/01/2016,854.07,854.47,855.21,842.54,269.83M,-1.20%
03/31/2016,864.41,870.7,871.12,863.77,227.65M,-1.41%
03/30/2016,876.76,867.92,881.01,867.92,212.79M,1.54%
03/29/2016,863.44,861.99,866.98,858.24,169.21M,0.79%
03/24/2016,856.68,865.49,866.09,855.03,201.35M,-1.73%
03/23/2016,871.8,873.36,878.66,867.12,197.43M,0.07%
03/22/2016,871.19,866.24,871.19,858.25,212.62M,0.04%
03/21/2016,870.84,868.89,878.79,867.19,183.48M,-0.47%
03/18/2016,874.94,872.04,877.5,865.79,451.53M,0.66%
03/17/2016,869.23,878.38,878.44,853.61,301.86M,-0.28%
03/16/2016,871.67,874.66,877.6,867.74,221.82M,-0.09%
03/15/2016,872.45,873.14,875.57,868.83,226.20M,-0.69%
03/14/2016,878.53,878.64,883.17,875.47,228.47M,0.44%
03/11/2016,874.66,863.95,875.69,863.02,289.61M,2.94%
03/10/2016,849.72,864.52,891.94,849.71,379.61M,-1.54%
03/09/2016,863,858.81,868.91,857.61,224.81M,0.61%
03/08/2016,857.78,858.41,863.63,850.61,222.65M,-0.86%
03/07/2016,865.19,866.21,869.37,859.28,236.12M,-0.51%
03/04/2016,869.65,866.31,874.54,862.26,247.46M,0.92%
03/03/2016,861.69,866.31,866.31,858.15,232.27M,-0.28%
03/02/2016,864.15,866.82,869.41,856.84,243.06M,0.12%
03/01/2016,863.14,847.7,863.14,845.58,256.51M,1.55%
02/29/2016,849.95,836.35,850.4,832.17,254.46M,0.89%
02/26/2016,842.42,839.72,849.9,839.72,255.47M,1.38%
02/25/2016,830.93,827.57,835.28,822.35,252.38M,1.71%
02/24/2016,816.98,832.84,832.84,810.96,260.01M,-1.98%
02/23/2016,833.52,839.03,844.66,833.26,215.77M,-1.28%
02/22/2016,844.3,837.37,845.58,836.94,212.93M,1.79%
02/19/2016,829.49,832.44,836.85,822.54,248.26M,-0.58%
02/18/2016,834.36,839.3,843.71,831.51,272.92M,-0.16%
02/17/2016,835.66,815.47,836.17,814.61,301.49M,2.68%
02/16/2016,813.83,821.27,822.45,809.26,264.81M,0.02%
02/15/2016,813.66,807.29,818.68,805.88,256.48M,3.03%
02/12/2016,789.73,780.54,789.73,776.99,336.89M,2.37%
02/11/2016,771.43,788,789.11,769.25,382.06M,-3.57%
02/10/2016,800.03,795.23,810.64,788.01,319.43M,1.23%
02/09/2016,790.3,803.47,808.29,781.05,403.04M,-1.59%
02/08/2016,803.03,834.23,834.81,799.32,347.96M,-3.35%
02/05/2016,830.87,838.46,844.59,828.68,340.02M,-0.88%
02/04/2016,838.28,848.14,849.09,831.06,347.66M,-0.13%
02/03/2016,839.34,851.55,853.46,830.24,322.72M,-1.49%
02/02/2016,852,867.23,867.32,846.17,280.53M,-2.12%
02/01/2016,870.41,875.13,875.47,862.38,226.74M,-0.44%
01/29/2016,874.3,864.89,874.3,857,295.18M,2.52%
01/28/2016,852.85,860.34,867.74,846.33,299.94M,-1.26%
01/27/2016,863.73,857.16,863.73,851.18,234.25M,0.56%
01/26/2016,858.94,836.94,860.69,834.21,275.52M,0.93%
01/25/2016,851,858.64,858.64,846.96,228.87M,-0.29%
01/22/2016,853.47,844.07,859.02,841.62,304.52M,3.17%
01/21/2016,827.26,811.71,831.89,809.33,345.16M,2.18%
01/20/2016,809.65,819.3,821.25,802.77,326.68M,-3.38%
01/19/2016,837.98,838.56,844.52,834.35,250.65M,1.86%
01/18/2016,822.65,827.75,835.56,817.82,244.22M,-0.59%
01/15/2016,827.53,844.24,847.4,821.51,356.10M,-2.10%
01/14/2016,845.29,850.79,852.26,831.34,333.59M,-1.78%
01/13/2016,860.59,866.59,874.75,857.28,251.61M,0.28%
01/12/2016,858.18,848.77,867.16,846.74,255.20M,1.11%
01/11/2016,848.76,850.05,859.92,848.38,224.87M,-0.15%
01/08/2016,850.02,864.54,871.32,850.02,257.11M,-1.72%
01/07/2016,864.86,855.08,869.21,849.11,289.96M,-1.64%
01/06/2016,879.27,888.62,889.49,871.86,211.76M,-1.26%
01/05/2016,890.53,894.94,895.33,879.04,204.31M,0.62%
01/04/2016,885,897.31,897.56,879.78,247.29M,-2.35%
12/31/2015,906.33,911.96,912.4,906.07,45.38M,-0.85%
12/30/2015,914.11,916.04,919.3,912.94,114.84M,-0.44%
12/29/2015,918.11,907.58,918.11,907.58,127.11M,1.74%
12/28/2015,902.45,911.01,911.24,900.81,90.27M,-0.83%
12/24/2015,910.01,909.91,910.66,907.57,29.93M,-0.10%
12/23/2015,910.94,898.35,912.94,898.35,189.16M,2.42%
12/22/2015,889.39,893.71,895.24,881.9,173.30M,0.14%
12/21/2015,888.13,898.42,907.29,888.12,210.12M,-1.29%
12/18/2015,899.75,901.28,908.19,895.44,402.07M,-1.12%
12/17/2015,909.96,917.31,922.03,908.67,287.88M,1.32%
12/16/2015,898.14,896.55,904.86,891.82,246.57M,0.34%
12/15/2015,895.06,877.34,896.86,876.66,302.05M,2.97%
12/14/2015,869.24,889.08,896.87,868.75,278.48M,-1.79%
12/11/2015,885.04,900.07,901.34,881.14,279.46M,-1.95%
12/10/2015,902.67,901.45,908.43,897.05,244.31M,-0.29%
12/09/2015,905.29,914.72,917.76,901.88,300.92M,-0.73%
12/08/2015,911.97,925.88,927.02,907.9,258.44M,-1.57%
12/07/2015,926.47,925.78,936.38,923.39,195.82M,0.78%
12/04/2015,919.26,920.4,923.38,912.33,291.48M,-0.43%
12/03/2015,923.26,953.74,967.02,923.24,395.85M,-3.34%
12/02/2015,955.18,957.32,961.16,952.42,226.67M,-0.03%
12/01/2015,955.47,963.55,964.87,952.41,227.08M,-0.67%
11/30/2015,961.87,957.71,966.56,954.69,248.40M,0.21%
11/27/2015,959.88,957.15,965.19,955.33,160.24M,-0.20%
11/26/2015,961.8,950.45,962.52,950.34,178.35M,1.11%
11/25/2015,951.22,939.12,954.29,937.94,221.15M,1.44%
11/24/2015,937.73,944.73,944.73,929.19,226.79M,-1.23%
11/23/2015,949.43,950.39,952.27,943.31,176.26M,-0.28%
11/20/2015,952.1,954.7,956.12,946.41,227.66M,-0.06%
11/19/2015,952.68,956.87,960.64,950.4,206.31M,0.24%
11/18/2015,950.38,947.93,952.34,945.36,184.91M,-0.39%
11/17/2015,954.1,937.8,954.1,936.2,230.92M,2.69%
11/16/2015,929.13,919.43,932.35,918.55,201.99M,0.10%
11/13/2015,928.17,934.08,937.03,920.45,226.10M,-0.95%
11/12/2015,937.11,951.72,956.55,936.18,253.37M,-1.78%
11/11/2015,954.05,946.93,957.24,946.77,231.90M,0.93%
11/10/2015,945.27,949.2,950.31,937.64,226.38M,0.04%
11/09/2015,944.87,958,958.72,943.85,199.37M,-1.29%
11/06/2015,957.25,951.82,961.93,946.95,273.56M,0.36%
11/05/2015,953.81,955.55,960.01,948.47,300.01M,0.13%
11/04/2015,952.56,952.35,959.8,951.23,259.28M,0.40%
11/03/2015,948.8,944.63,948.8,942.25,215.04M,0.38%
11/02/2015,945.22,933.17,948.03,932.71,207.73M,0.37%
10/30/2015,941.71,942.35,944.99,935.25,566.44M,0.14%
10/29/2015,940.43,942.55,943.77,933.82,625.55M,-0.04%
10/28/2015,940.81,934.88,943.16,932.62,533.65M,0.90%
10/27/2015,932.44,939.97,942.39,932.44,500.39M,-0.95%
10/26/2015,941.36,943.59,946.93,938.45,477.85M,-0.52%
10/23/2015,946.28,933.19,951.71,933.19,616.65M,2.19%
10/22/2015,926.04,903.59,928.36,902.7,605.96M,2.07%
10/21/2015,907.25,908.25,911.96,899.57,497.88M,0.23%
10/20/2015,905.2,910.1,911.57,900.96,342.69M,-0.50%
10/19/2015,909.77,907.28,916.06,906.84,321.34M,0.18%
10/16/2015,908.18,907.09,910.61,904.19,504.76M,0.61%
10/15/2015,902.66,898.9,903.93,893.88,504.65M,1.40%
10/14/2015,890.16,888.59,899.14,884.43,563.49M,-0.60%
10/13/2015,895.57,900.56,900.56,887.36,736.39M,-0.64%
10/12/2015,901.32,905.4,907.46,898.22,540.61M,-0.36%
10/09/2015,904.62,908.96,910.66,902.61,758.86M,0.49%
10/08/2015,900.25,897.65,902.27,894.64,658.45M,0.13%
10/07/2015,899.11,903.13,910.23,896.79,854.51M,0.21%
10/06/2015,897.24,888.46,901.87,884.14,1.03B,0.93%
10/05/2015,888.98,874.84,891.35,872.48,781.64M,3.39%
10/02/2015,859.8,861.72,870.65,845.83,1.03B,0.78%
10/01/2015,853.12,869.86,872.11,849.69,831.95M,-0.63%
09/30/2015,858.55,853.6,861.92,850.91,668.52M,2.40%
09/29/2015,838.45,832.34,846.04,828.72,848.60M,-0.72%
09/28/2015,844.53,861.85,865.22,841.99,525.11M,-2.43%
09/25/2015,865.6,854.32,870.68,852.13,398.11M,3.06%
09/24/2015,839.9,857.06,860.21,833.53,540.63M,-2.01%
09/23/2015,857.1,856.32,867.69,851.41,403.50M,0.04%
09/22/2015,856.8,884.87,884.87,855.11,471.79M,-3.14%
09/21/2015,884.58,874.41,888.89,874.41,418.90M,0.99%
09/18/2015,875.91,891.05,891.5,868.92,758.94M,-2.29%
09/17/2015,896.4,898.22,898.75,892.59,370.00M,0.15%
09/16/2015,895.03,887.49,896.69,887.08,469.46M,1.86%
09/15/2015,878.7,872.19,882.32,866.22,535.46M,0.92%
09/14/2015,870.7,877.31,885.86,869.55,467.09M,-0.63%
09/11/2015,876.22,889.52,889.52,875.03,533.40M,-1.10%
09/10/2015,886.01,890.94,898.46,882.58,784.52M,-1.51%
09/09/2015,899.57,907.96,912.59,899.07,589.08M,1.39%
09/08/2015,887.25,884.82,898.29,884.18,401.81M,0.93%
09/07/2015,879.05,882.35,886.83,875.44,409.90M,0.51%
09/04/2015,874.58,890.59,891.09,870.26,478.30M,-2.66%
09/03/2015,898.47,889.68,905.09,886.83,504.74M,2.03%
09/02/2015,880.59,881.34,888.48,872.89,382.27M,0.28%
09/01/2015,878.17,888.84,891.37,870.7,452.59M,-2.48%
08/31/2015,900.52,898.18,902.03,892.76,341.19M,-0.42%
08/28/2015,904.33,903.24,904.33,894.1,369.14M,0.42%
08/27/2015,900.51,892.43,905.39,888.06,586.59M,3.37%
08/26/2015,871.15,873.55,887.77,859.06,723.75M,-1.53%
08/25/2015,884.72,863.36,890.87,858.84,767.08M,4.09%
08/24/2015,849.94,864.92,876.63,819.25,1.16B,-5.17%
08/21/2015,896.28,912.73,924.76,896.28,486.14M,-3.28%
08/20/2015,926.72,944.35,945.7,925.16,320.83M,-2.17%
08/19/2015,947.31,958.96,960.44,947.31,334.28M,-1.75%
08/18/2015,964.2,961.21,967.36,959.14,291.13M,0.12%
08/17/2015,963,967.57,972,952.66,310.28M,0.28%
08/14/2015,960.3,966.74,972.21,957.37,333.30M,-0.63%
08/13/2015,966.4,971.72,975.08,964.01,496.18M,0.95%
08/12/2015,957.31,979.85,979.85,954.24,528.68M,-3.24%
08/11/2015,989.32,"1,003.12","1,003.12",988.59,356.90M,-1.57%
08/10/2015,"1,005.13","1,003.54","1,005.27",993.45,337.28M,0.68%
08/07/2015,998.3,"1,005.56","1,005.56",998.09,475.95M,-0.86%
08/06/2015,"1,006.94","1,006.88","1,012.39","1,005.90",647.32M,-0.19%
08/05/2015,"1,008.81",999.77,"1,009.66",999.36,386.64M,1.36%
08/04/2015,995.31,995.77,995.77,988.7,507.08M,-0.22%
08/03/2015,997.5,988.12,998.72,987.3,390.30M,0.98%
07/31/2015,987.83,986.73,988.84,979.51,445.75M,0.44%
07/30/2015,983.5,983.91,984.72,976.98,456.87M,0.32%
07/29/2015,980.39,978.21,981.53,971.51,522.38M,0.75%
07/28/2015,973.06,969.98,976.58,965.76,712.89M,0.94%
07/27/2015,964.02,982.75,983.88,963.79,440.76M,-2.37%
07/24/2015,987.47,992.98,"1,000.84",986.36,343.90M,-0.79%
07/23/2015,995.35,"1,004.28","1,004.28",991.57,322.16M,-0.09%
07/22/2015,996.27,994.63,"1,000.23",994.09,314.86M,-0.45%
07/21/2015,"1,000.78","1,010.56","1,011.36",998.65,421.62M,-0.77%
07/20/2015,"1,008.57","1,007.54","1,015.97","1,006.28",324.96M,0.43%
07/17/2015,"1,004.29","1,006.62","1,006.78","1,001.96",340.52M,0.06%
07/16/2015,"1,003.64",996.03,"1,008.16",994.98,544.11M,1.28%
07/15/2015,990.99,985.82,991.93,984.46,375.46M,0.53%
07/14/2015,985.75,979.33,985.75,977.08,471.38M,0.60%
07/13/2015,979.85,975.2,981.56,972.64,764.96M,1.81%
07/10/2015,962.42,959.47,965.12,953.45,684.86M,2.75%
07/09/2015,936.66,918.72,939.77,916.85,559.60M,2.44%
07/08/2015,914.31,909.91,920.16,906.98,446.97M,0.67%
07/07/2015,908.26,927.92,929.48,907.78,580.09M,-2.05%
07/06/2015,927.3,924.8,937.98,923.3,674.80M,-1.75%
07/03/2015,943.79,949.45,951.44,939.07,312.54M,-0.63%
07/02/2015,949.73,960.62,961.67,949.32,374.20M,-0.91%
07/01/2015,958.48,951.63,967.11,944.36,684.15M,1.91%
06/30/2015,940.56,950.48,958.54,940.56,850.99M,-1.46%
06/29/2015,954.52,944.77,968.23,944.77,952.43M,-3.52%
06/26/2015,989.3,981.12,995.57,976.85,379.17M,0.25%
06/25/2015,986.87,977.7,994.69,977.7,526.81M,-0.03%
06/24/2015,987.13,990.31,991.52,980.3,558.28M,-0.39%
06/23/2015,991.02,988.2,995.18,984.72,662.58M,1.21%
06/22/2015,979.18,967.82,980.71,965.27,684.64M,3.51%
06/19/2015,946.02,943.54,955.21,942.47,756.56M,0.36%
06/18/2015,942.64,937.51,942.64,925.52,475.63M,0.23%
06/17/2015,940.51,950.79,953.08,936.74,388.39M,-0.89%
06/16/2015,948.92,936.24,951.82,930.7,665.66M,0.56%
06/15/2015,943.6,947.86,952.37,941.63,557.38M,-1.55%
06/12/2015,958.41,968.92,970.77,950.23,338.54M,-1.34%
06/11/2015,971.39,963.42,980.69,961.99,470.74M,0.70%
06/10/2015,964.65,946.47,967.99,942.28,356.97M,1.62%
06/09/2015,949.25,948.55,951.96,936.64,390.06M,-0.21%
06/08/2015,951.2,961.24,962.73,951.2,359.52M,-1.05%
06/05/2015,961.29,967.55,969.82,956.4,424.84M,-1.26%
06/04/2015,973.51,977.45,982.84,961.09,423.69M,-0.89%
06/03/2015,982.26,981.43,992.67,976.64,501.74M,0.32%
06/02/2015,979.12,989.54,989.54,972.84,453.80M,-0.59%
06/01/2015,984.94,987.8,992.49,979.8,368.08M,0.14%
